Batter,Bowler,Balls Faced,Runs Scored (Batter),Total Runs (Incl. Extras),Wickets Taken,Strike Rate,Dismissal Rate
MK Pandey,T Natarajan,4,4,4,1,100.0,25.0
MK Pandey,TA Boult,10,13,13,1,130.0,10.0
MK Pandey,TS Mills,3,9,9,0,300.0,0.0
MK Pandey,TU Deshpande,6,1,1,2,16.666666666666664,33.33333333333333
MK Pandey,Umran Malik,5,11,11,0,220.00000000000003,0.0
MK Pandey,V Puthur,3,7,7,0,233.33333333333331,0.0
MK Pandey,VR Aaron,5,5,7,0,100.0,0.0
MK Pandey,Vijaykumar Vyshak,9,5,5,0,55.55555555555556,0.0
MK Pandey,WD Parnell,4,6,6,0,150.0,0.0
MK Pandey,Washington Sundar,23,21,22,0,91.30434782608695,0.0
MK Pandey,YS Chahal,9,10,10,0,111.11111111111111,0.0
MM Ali,A Mishra,5,4,4,0,80.0,0.0
MM Ali,A Nortje,8,12,12,1,150.0,12.5
MM Ali,A Zampa,7,7,7,2,100.0,28.57142857142857
MM Ali,AD Russell,7,9,9,0,128.57142857142858,0.0
MM Ali,AF Milne,2,0,0,1,0.0,50.0
MM Ali,AJ Tye,3,0,0,0,0.0,0.0
MM Ali,AK Markram,3,7,7,1,233.33333333333331,33.33333333333333
MM Ali,AR Patel,9,5,5,1,55.55555555555556,11.11111111111111
MM Ali,AS Joseph,4,0,2,1,0.0,25.0
MM Ali,Akash Deep,2,2,2,0,100.0,0.0
MM Ali,Akash Singh,4,2,2,0,50.0,0.0
MM Ali,Arshdeep Singh,10,15,17,1,150.0,10.0
MM Ali,Avesh Khan,23,37,38,1,160.8695652173913,4.3478260869565215
MM Ali,C Sakariya,5,5,10,0,100.0,0.0
MM Ali,CH Morris,9,9,9,0,100.0,0.0
MM Ali,CV Varun,10,14,14,0,140.0,0.0
MM Ali,DR Sams,3,0,1,1,0.0,33.33333333333333
MM Ali,DS Kulkarni,6,5,5,0,83.33333333333334,0.0
MM Ali,GD Phillips,3,1,1,0,33.33333333333333,0.0
MM Ali,GJ Maxwell,15,12,12,1,80.0,6.666666666666667
MM Ali,HH Pandya,3,2,2,0,66.66666666666666,0.0
MM Ali,HV Patel,21,22,25,2,104.76190476190476,9.523809523809524
MM Ali,J Little,3,4,4,0,133.33333333333331,0.0
MM Ali,JA Richardson,1,1,1,0,100.0,0.0
MM Ali,JC Archer,9,1,3,0,11.11111111111111,0.0
MM Ali,JD Unadkat,1,1,1,0,100.0,0.0
MM Ali,JDS Neesham,9,22,22,0,244.44444444444449,0.0
MM Ali,JJ Bumrah,4,6,7,1,150.0,25.0
MM Ali,JO Holder,7,14,14,0,200.0,0.0
MM Ali,JR Hazlewood,7,4,4,0,57.14285714285714,0.0
MM Ali,K Rabada,13,14,15,0,107.6923076923077,0.0
MM Ali,KH Pandya,8,17,17,0,212.5,0.0
MM Ali,KK Ahmed,6,11,11,0,183.3333333333333,0.0
MM Ali,KL Nagarkoti,4,5,5,0,125.0,0.0
MM Ali,Kartik Tyagi,11,14,16,0,127.27272727272728,0.0
MM Ali,Kuldeep Yadav,5,3,4,1,60.0,20.0
MM Ali,LH Ferguson,14,21,22,1,150.0,7.142857142857142
MM Ali,LS Livingstone,2,5,5,0,250.0,0.0
MM Ali,M Ashwin,12,18,19,1,150.0,8.333333333333332
MM Ali,M Jansen,7,5,5,0,71.42857142857143,0.0
MM Ali,M Markande,7,15,15,0,214.28571428571428,0.0
MM Ali,M Prasidh Krishna,21,32,32,1,152.38095238095238,4.761904761904762
MM Ali,M Theekshana,2,1,1,0,50.0,0.0
MM Ali,MA Wood,2,1,1,0,50.0,0.0
MM Ali,MM Sharma,5,3,4,1,60.0,20.0
MM Ali,MP Stoinis,4,2,2,0,50.0,0.0
MM Ali,Mohammed Shami,28,35,38,0,125.0,0.0
MM Ali,Mohammed Siraj,5,9,9,0,180.0,0.0
MM Ali,Mohsin Khan,2,2,2,0,100.0,0.0
MM Ali,Mustafizur Rahman,6,11,12,0,183.3333333333333,0.0
MM Ali,N Burger,2,1,1,1,50.0,50.0
MM Ali,Noor Ahmad,8,21,21,0,262.5,0.0
MM Ali,OC McCoy,13,10,12,1,76.92307692307693,7.6923076923076925
MM Ali,PJ Cummins,3,2,7,0,66.66666666666666,0.0
MM Ali,PVD Chameera,3,6,6,0,200.0,0.0
MM Ali,PWH de Silva,8,18,18,0,225.0,0.0
MM Ali,R Ashwin,39,48,51,1,123.07692307692308,2.564102564102564
MM Ali,R Parag,2,2,2,1,100.0,50.0
MM Ali,R Sai Kishore,3,1,2,1,33.33333333333333,33.33333333333333
MM Ali,R Tewatia,5,3,4,2,60.0,40.0
MM Ali,RD Chahar,15,13,13,2,86.66666666666667,13.333333333333334
MM Ali,RP Meredith,10,13,13,0,130.0,0.0
MM Ali,Ravi Bishnoi,21,33,33,2,157.14285714285714,9.523809523809524
MM Ali,S Sandeep Warrier,6,8,8,0,133.33333333333331,0.0
MM Ali,SM Curran,8,8,8,1,100.0,12.5
MM Ali,SP Narine,7,13,13,2,185.7142857142857,28.57142857142857
MM Ali,Sandeep Sharma,5,7,7,0,140.0,0.0
MM Ali,Shivam Mavi,6,15,15,0,250.0,0.0
MM Ali,T Natarajan,6,7,7,0,116.66666666666669,0.0
MM Ali,TA Boult,19,43,44,0,226.3157894736842,0.0
MM Ali,TK Curran,3,1,1,1,33.33333333333333,33.33333333333333
MM Ali,UT Yadav,5,10,10,0,200.0,0.0
MM Ali,Umran Malik,11,21,21,0,190.9090909090909,0.0
MM Ali,VG Arora,2,0,0,1,0.0,50.0
MM Ali,VR Iyer,8,5,6,0,62.5,0.0
MM Ali,Vijaykumar Vyshak,1,1,1,0,100.0,0.0
MM Ali,WD Parnell,2,7,7,0,350.0,0.0
MM Ali,Washington Sundar,14,14,14,0,100.0,0.0
MM Ali,YS Chahal,29,40,41,0,137.93103448275863,0.0
MM Ali,Yash Dayal,1,0,0,0,0.0,0.0
MM Ali,Yash Thakur,4,4,4,0,100.0,0.0
MM Sharma,AR Patel,8,1,2,0,12.5,0.0
MM Sharma,B Kumar,1,0,1,0,0.0,0.0
MM Sharma,JJ Bumrah,1,0,0,1,0.0,100.0
MM Sharma,KK Ahmed,2,1,1,1,50.0,50.0
MM Sharma,Kuldeep Yadav,5,0,2,0,0.0,0.0
MM Sharma,Shahbaz Ahmed,2,1,1,0,50.0,0.0
MM Sharma,Vijaykumar Vyshak,1,0,0,1,0.0,100.0
MP Breetzke,KH Pandya,5,9,9,0,180.0,0.0
MP Breetzke,N Thushara,7,5,9,1,71.42857142857143,14.285714285714285
MP Stoinis,A Kamboj,5,13,13,0,260.0,0.0
MP Stoinis,AD Russell,8,13,13,1,162.5,12.5
MP Stoinis,AR Patel,11,8,9,1,72.72727272727273,9.090909090909092
MP Stoinis,Abhishek Sharma,12,17,18,1,141.66666666666669,8.333333333333332
MP Stoinis,Akash Madhwal,11,16,16,0,145.45454545454547,0.0
MP Stoinis,Arjun Tendulkar,11,8,9,0,72.72727272727273,0.0
MP Stoinis,Arshdeep Singh,10,13,13,0,130.0,0.0
MP Stoinis,Avesh Khan,4,11,11,0,275.0,0.0
MP Stoinis,B Kumar,10,17,17,2,170.0,20.0
MP Stoinis,C Green,27,38,38,2,140.74074074074073,7.4074074074074066
MP Stoinis,C Sakariya,4,2,3,0,50.0,0.0
MP Stoinis,CJ Jordan,14,31,33,0,221.42857142857144,0.0
MP Stoinis,CV Varun,8,5,5,1,62.5,12.5
MP Stoinis,DG Nalkande,7,16,16,1,228.57142857142856,14.285714285714285
MP Stoinis,DJ Bravo,3,6,6,0,200.0,0.0
MP Stoinis,DJ Willey,8,9,9,0,112.5,0.0
MP Stoinis,DL Chahar,6,10,10,0,166.66666666666669,0.0
MP Stoinis,DR Sams,2,0,0,1,0.0,50.0
MP Stoinis,DS Rathi,1,4,4,0,400.0,0.0
MP Stoinis,FA Allen,1,1,1,0,100.0,0.0
MP Stoinis,Fazalhaq Farooqi,9,9,10,0,100.0,0.0
MP Stoinis,G Coetzee,9,15,16,0,166.66666666666669,0.0
MP Stoinis,GJ Maxwell,4,8,8,1,200.0,25.0
MP Stoinis,Gurnoor Brar,3,11,11,0,366.6666666666666,0.0
MP Stoinis,HH Pandya,6,4,4,0,66.66666666666666,0.0
MP Stoinis,HR Shokeen,9,24,25,0,266.66666666666663,0.0
MP Stoinis,HV Patel,21,28,35,2,133.33333333333331,9.523809523809524
MP Stoinis,Harpreet Brar,5,3,3,0,60.0,0.0
MP Stoinis,Harshit Rana,8,8,9,0,100.0,0.0
MP Stoinis,I Sharma,2,1,1,0,50.0,0.0
MP Stoinis,JA Richardson,2,1,1,0,50.0,0.0
MP Stoinis,JC Archer,3,1,5,0,33.33333333333333,0.0
MP Stoinis,JD Unadkat,2,0,0,1,0.0,50.0
MP Stoinis,JJ Bumrah,17,16,16,0,94.11764705882352,0.0
MP Stoinis,JO Holder,4,6,6,0,150.0,0.0
MP Stoinis,JP Behrendorff,7,15,16,0,214.28571428571428,0.0
MP Stoinis,JR Hazlewood,20,28,28,1,140.0,5.0
MP Stoinis,K Rabada,13,15,21,0,115.38461538461536,0.0
MP Stoinis,KA Pollard,1,0,0,0,0.0,0.0
MP Stoinis,KH Pandya,4,9,9,0,225.0,0.0
MP Stoinis,KK Ahmed,15,10,10,2,66.66666666666666,13.333333333333334
MP Stoinis,KR Sen,5,10,10,0,200.0,0.0
MP Stoinis,KV Sharma,15,25,26,2,166.66666666666669,13.333333333333334
MP Stoinis,Kuldeep Yadav,12,13,13,1,108.33333333333331,8.333333333333332
MP Stoinis,LH Ferguson,2,2,2,0,100.0,0.0
MP Stoinis,LS Livingstone,1,1,1,0,100.0,0.0
MP Stoinis,M Ashwin,3,7,7,0,233.33333333333331,0.0
MP Stoinis,M Markande,4,7,7,0,175.0,0.0
MP Stoinis,M Pathirana,16,16,20,0,100.0,0.0
MP Stoinis,M Prasidh Krishna,12,30,31,1,250.0,8.333333333333332
MP Stoinis,M Theekshana,1,4,4,0,400.0,0.0
MP Stoinis,MA Starc,5,12,12,0,240.0,0.0
MP Stoinis,MJ Santner,11,9,9,0,81.81818181818183,0.0
MP Stoinis,MM Ali,12,25,25,1,208.33333333333331,8.333333333333332
MP Stoinis,MM Sharma,17,35,36,2,205.8823529411765,11.76470588235294
MP Stoinis,Mayank Dagar,5,4,4,0,80.0,0.0
MP Stoinis,Mohammad Nabi,4,11,11,1,275.0,25.0
MP Stoinis,Mohammed Shami,14,44,45,0,314.2857142857143,0.0
MP Stoinis,Mohammed Siraj,11,10,13,0,90.9090909090909,0.0
MP Stoinis,Mukesh Choudhary,1,1,1,0,100.0,0.0
MP Stoinis,Mukesh Kumar,8,18,21,0,225.0,0.0
MP Stoinis,Mustafizur Rahman,24,47,48,1,195.8333333333333,4.166666666666666
MP Stoinis,N Thushara,11,8,10,0,72.72727272727273,0.0
MP Stoinis,Noor Ahmad,18,10,11,0,55.55555555555556,0.0
MP Stoinis,OC McCoy,5,7,8,0,140.0,0.0
MP Stoinis,PJ Cummins,4,6,6,0,150.0,0.0
MP Stoinis,PP Chawla,31,37,42,1,119.35483870967742,3.225806451612903
MP Stoinis,PWH de Silva,16,20,20,0,125.0,0.0
MP Stoinis,R Ashwin,11,11,11,1,100.0,9.090909090909092
MP Stoinis,R Sai Kishore,7,11,11,1,157.14285714285714,14.285714285714285
MP Stoinis,RA Jadeja,10,14,14,1,140.0,10.0
MP Stoinis,RD Chahar,27,46,47,2,170.37037037037038,7.4074074074074066
MP Stoinis,RP Meredith,1,4,4,0,400.0,0.0
MP Stoinis,RS Hangargekar,1,1,1,0,100.0,0.0
MP Stoinis,Rashid Khan,12,9,9,0,75.0,0.0
MP Stoinis,SH Johnson,1,4,4,0,400.0,0.0
MP Stoinis,SM Curran,12,24,24,2,200.0,16.666666666666664
MP Stoinis,SN Thakur,22,31,38,1,140.9090909090909,4.545454545454546
MP Stoinis,SP Narine,12,15,15,0,125.0,0.0
MP Stoinis,Shahbaz Ahmed,6,15,15,0,250.0,0.0
MP Stoinis,Shakib Al Hasan,4,7,7,0,175.0,0.0
MP Stoinis,Shivam Mavi,17,24,26,2,141.1764705882353,11.76470588235294
MP Stoinis,Suyash Sharma,6,2,8,2,33.33333333333333,33.33333333333333
MP Stoinis,T Natarajan,7,4,4,0,57.14285714285714,0.0
MP Stoinis,TA Boult,6,3,3,0,50.0,0.0
MP Stoinis,TU Deshpande,17,28,31,0,164.70588235294116,0.0
MP Stoinis,UT Yadav,8,10,10,0,125.0,0.0
MP Stoinis,Umran Malik,5,4,9,0,80.0,0.0
MP Stoinis,VG Arora,4,6,6,1,150.0,25.0
MP Stoinis,WD Parnell,4,5,5,0,125.0,0.0
MP Stoinis,Washington Sundar,6,12,12,0,200.0,0.0
MP Stoinis,YS Chahal,21,29,29,0,138.0952380952381,0.0
MP Stoinis,Yash Dayal,1,6,6,0,600.0,0.0
MP Stoinis,Yudhvir Singh,2,0,0,0,0.0,0.0
MR Marsh,A Kamboj,11,10,10,0,90.9090909090909,0.0
MR Marsh,A Zampa,5,8,8,0,160.0,0.0
MR Marsh,AD Russell,2,0,0,1,0.0,50.0
MR Marsh,AJ Hosein,10,15,16,1,150.0,10.0
MR Marsh,AR Patel,21,20,20,0,95.23809523809524,0.0
MR Marsh,AS Roy,6,1,1,0,16.666666666666664,0.0
MR Marsh,Abhishek Sharma,15,22,22,0,146.66666666666666,0.0
MR Marsh,Arshad Khan,9,13,14,1,144.44444444444443,11.11111111111111
MR Marsh,Ashwani Kumar,11,24,25,0,218.18181818181816,0.0
MR Marsh,B Kumar,16,20,22,1,125.0,6.25
MR Marsh,C Bosch,2,1,1,0,50.0,0.0
MR Marsh,CV Varun,13,16,17,0,123.07692307692308,0.0
MR Marsh,DJ Bravo,4,9,9,0,225.0,0.0
MR Marsh,DL Chahar,17,33,35,0,194.11764705882356,0.0
MR Marsh,E Malinga,4,7,7,0,175.0,0.0
MR Marsh,GJ Maxwell,3,2,2,0,66.66666666666666,0.0
MR Marsh,HH Pandya,5,9,9,0,180.0,0.0
MR Marsh,HV Patel,21,28,30,1,133.33333333333331,4.761904761904762
MR Marsh,Harpreet Brar,12,12,12,0,100.0,0.0
MR Marsh,Harsh Dubey,12,19,19,1,158.33333333333331,8.333333333333332
MR Marsh,Harshit Rana,8,19,19,1,237.5,12.5
MR Marsh,J Overton,2,1,1,0,50.0,0.0
MR Marsh,JC Archer,2,3,3,1,150.0,50.0
MR Marsh,JJ Bumrah,5,8,8,1,160.0,20.0
MR Marsh,JO Holder,4,13,13,0,325.0,0.0
MR Marsh,JR Hazlewood,6,11,11,0,183.3333333333333,0.0
MR Marsh,K Gowtham,1,0,0,1,0.0,100.0
MR Marsh,K Rabada,25,39,45,1,156.0,4.0
MR Marsh,KH Pandya,4,4,4,0,100.0,0.0
MR Marsh,KK Ahmed,5,12,12,0,240.0,0.0
MR Marsh,KR Sen,12,22,23,0,183.3333333333333,0.0
MR Marsh,KV Sharma,6,6,7,0,100.0,0.0
MR Marsh,Kuldeep Yadav,12,16,16,0,133.33333333333331,0.0
MR Marsh,LS Livingstone,10,7,8,0,70.0,0.0
MR Marsh,M Jansen,6,19,19,0,316.66666666666663,0.0
MR Marsh,M Markande,9,7,7,0,77.77777777777779,0.0
MR Marsh,M Pathirana,3,4,4,1,133.33333333333331,33.33333333333333
MR Marsh,M Prasidh Krishna,30,50,50,0,166.66666666666669,0.0
MR Marsh,M Theekshana,4,1,1,0,25.0,0.0
MR Marsh,MA Starc,11,24,24,1,218.18181818181816,9.090909090909092
MR Marsh,MA Wood,1,0,0,1,0.0,100.0
MR Marsh,MJ Santner,5,10,10,0,200.0,0.0
MR Marsh,MK Lomror,2,2,2,0,100.0,0.0
MR Marsh,MM Ali,2,0,0,1,0.0,50.0
MR Marsh,MM Sharma,7,7,9,0,100.0,0.0
MR Marsh,Mohammed Shami,12,21,22,1,175.0,8.333333333333332
MR Marsh,Mohammed Siraj,20,15,16,0,75.0,0.0
MR Marsh,Mohsin Khan,3,1,1,0,33.33333333333333,0.0
MR Marsh,Mukesh Choudhary,5,5,5,0,100.0,0.0
MR Marsh,Mukesh Kumar,11,21,22,2,190.9090909090909,18.181818181818183
MR Marsh,N Burger,7,13,13,1,185.7142857142857,14.285714285714285
MR Marsh,N Rana,2,0,0,1,0.0,50.0
MR Marsh,N Thushara,6,11,12,0,183.3333333333333,0.0
MR Marsh,Noor Ahmad,5,2,3,0,40.0,0.0
MR Marsh,PJ Cummins,18,29,31,1,161.11111111111111,5.555555555555555
MR Marsh,PVD Chameera,14,27,27,0,192.8571428571429,0.0
MR Marsh,PWH de Silva,10,9,9,0,90.0,0.0
MR Marsh,R Ashwin,15,20,22,0,133.33333333333331,0.0
MR Marsh,R Dhawan,5,3,3,0,60.0,0.0
MR Marsh,R Sai Kishore,9,15,16,0,166.66666666666669,0.0
MR Marsh,R Shepherd,10,20,21,0,200.0,0.0
MR Marsh,RA Jadeja,5,7,7,1,140.0,20.0
MR Marsh,RD Chahar,9,9,9,1,100.0,11.11111111111111
MR Marsh,Rashid Khan,7,26,26,0,371.4285714285714,0.0
MR Marsh,Ravi Bishnoi,3,6,6,0,200.0,0.0
MR Marsh,SA Abbott,5,9,9,1,180.0,20.0
MR Marsh,SH Johnson,7,13,14,0,185.7142857142857,0.0
MR Marsh,SM Curran,6,8,9,0,133.33333333333331,0.0
MR Marsh,SP Narine,12,23,24,0,191.66666666666669,0.0
MR Marsh,Shahbaz Ahmed,4,2,2,0,50.0,0.0
MR Marsh,Simarjeet Singh,9,11,11,0,122.22222222222224,0.0
MR Marsh,Suyash Sharma,6,9,10,0,150.0,0.0
MR Marsh,T Natarajan,10,15,15,1,150.0,10.0
MR Marsh,TA Boult,31,47,47,1,151.61290322580646,3.225806451612903
MR Marsh,TU Deshpande,6,5,7,0,83.33333333333334,0.0
MR Marsh,UT Yadav,4,7,7,0,175.0,0.0
MR Marsh,Umran Malik,4,14,14,0,350.0,0.0
MR Marsh,V Nigam,7,18,18,0,257.1428571428572,0.0
MR Marsh,V Puthur,1,0,0,1,0.0,100.0
MR Marsh,VG Arora,15,17,19,0,113.33333333333331,0.0
MR Marsh,WD Parnell,4,0,0,1,0.0,25.0
MR Marsh,WG Jacks,1,1,1,0,100.0,0.0
MR Marsh,Washington Sundar,3,1,1,0,33.33333333333333,0.0
MR Marsh,YS Chahal,11,12,12,1,109.09090909090908,9.090909090909092
MR Marsh,Yash Dayal,5,7,9,0,140.0,0.0
MR Marsh,Zeeshan Ansari,7,9,10,0,128.57142857142858,0.0
MS Bhandage,M Jansen,2,0,0,1,0.0,50.0
MS Bhandage,YS Chahal,2,1,1,0,50.0,0.0
MS Dhoni,A Nortje,13,29,29,0,223.0769230769231,0.0
MS Dhoni,A Zampa,4,12,12,0,300.0,0.0
MS Dhoni,AD Russell,23,36,37,1,156.52173913043478,4.3478260869565215
MS Dhoni,AF Milne,3,1,1,1,33.33333333333333,33.33333333333333
MS Dhoni,AJ Tye,2,6,6,0,300.0,0.0
MS Dhoni,AR Patel,9,7,7,0,77.77777777777779,0.0
MS Dhoni,AS Joseph,4,3,3,0,75.0,0.0
MS Dhoni,AS Roy,2,1,1,0,50.0,0.0
MS Dhoni,Akash Madhwal,6,3,4,1,50.0,16.666666666666664
MS Dhoni,Arshad Khan,1,1,1,0,100.0,0.0
MS Dhoni,Arshdeep Singh,21,32,35,1,152.38095238095238,4.761904761904762
MS Dhoni,Avesh Khan,17,31,31,2,182.35294117647055,11.76470588235294
MS Dhoni,B Kumar,12,15,16,0,125.0,0.0
MS Dhoni,C Green,4,7,7,0,175.0,0.0
MS Dhoni,C Sakariya,7,8,10,1,114.28571428571428,14.285714285714285
MS Dhoni,CH Morris,4,8,8,0,200.0,0.0
MS Dhoni,CJ Jordan,1,1,1,0,100.0,0.0
MS Dhoni,CV Varun,12,4,4,2,33.33333333333333,16.666666666666664
MS Dhoni,DR Sams,14,8,11,0,57.14285714285714,0.0
MS Dhoni,GJ Maxwell,1,1,1,0,100.0,0.0
MS Dhoni,HH Pandya,4,20,20,0,500.0,0.0
MS Dhoni,HR Shokeen,8,7,10,0,87.5,0.0
MS Dhoni,HV Patel,8,3,3,2,37.5,25.0
MS Dhoni,Harpreet Brar,5,1,1,0,20.0,0.0
MS Dhoni,Harshit Rana,6,3,4,0,50.0,0.0
MS Dhoni,J Little,5,12,12,0,240.0,0.0
MS Dhoni,JD Unadkat,8,23,23,0,287.5,0.0
MS Dhoni,JJ Bumrah,10,6,7,1,60.0,10.0
MS Dhoni,JO Holder,2,2,2,0,100.0,0.0
MS Dhoni,JR Hazlewood,6,11,11,1,183.3333333333333,16.666666666666664
MS Dhoni,K Kartikeya,8,11,12,0,137.5,0.0
MS Dhoni,K Khejroliya,3,2,3,0,66.66666666666666,0.0
MS Dhoni,K Rabada,9,3,4,0,33.33333333333333,0.0
MS Dhoni,KH Pandya,6,16,16,0,266.66666666666663,0.0
MS Dhoni,KK Ahmed,18,33,38,0,183.3333333333333,0.0
MS Dhoni,Kuldeep Yadav,4,4,4,0,100.0,0.0
MS Dhoni,L Ngidi,1,1,1,0,100.0,0.0
MS Dhoni,LH Ferguson,10,19,23,1,190.0,10.0
MS Dhoni,LS Livingstone,16,16,17,0,100.0,0.0
MS Dhoni,M Jansen,3,5,5,1,166.66666666666669,33.33333333333333
MS Dhoni,M Prasidh Krishna,13,22,23,0,169.23076923076923,0.0
MS Dhoni,M Theekshana,3,2,2,0,66.66666666666666,0.0
MS Dhoni,MA Starc,4,2,7,0,50.0,0.0
MS Dhoni,MA Wood,3,12,12,1,400.0,33.33333333333333
MS Dhoni,MJ Santner,2,2,2,0,100.0,0.0
MS Dhoni,MM Sharma,15,14,15,2,93.33333333333331,13.333333333333334
MS Dhoni,MP Stoinis,1,4,4,0,400.0,0.0
MS Dhoni,MR Marsh,7,11,13,1,157.14285714285714,14.285714285714285
MS Dhoni,Mohammed Shami,3,3,3,1,100.0,33.33333333333333
MS Dhoni,Mohammed Siraj,8,11,12,0,137.5,0.0
MS Dhoni,Mohsin Khan,7,11,14,0,157.14285714285714,0.0
MS Dhoni,Mukesh Kumar,13,25,25,0,192.30769230769232,0.0
MS Dhoni,Mustafizur Rahman,5,5,5,0,100.0,0.0
MS Dhoni,Naman Dhir,2,0,0,0,0.0,0.0
MS Dhoni,OC McCoy,3,3,3,0,100.0,0.0
MS Dhoni,OF Smith,3,2,2,0,66.66666666666666,0.0
MS Dhoni,PJ Cummins,3,1,1,0,33.33333333333333,0.0
MS Dhoni,PWH de Silva,10,3,4,0,30.0,0.0
MS Dhoni,R Ashwin,14,11,11,0,78.57142857142857,0.0
MS Dhoni,R Dhawan,4,6,7,1,150.0,25.0
MS Dhoni,R Parag,4,9,9,0,225.0,0.0
MS Dhoni,R Tewatia,5,1,1,0,20.0,0.0
MS Dhoni,RD Chahar,13,6,6,1,46.15384615384615,7.6923076923076925
MS Dhoni,RP Meredith,7,11,11,1,157.14285714285714,14.285714285714285
MS Dhoni,Ramandeep Singh,1,1,1,0,100.0,0.0
MS Dhoni,Rashid Khan,10,18,18,0,180.0,0.0
MS Dhoni,Ravi Bishnoi,10,11,11,1,110.0,10.0
MS Dhoni,S Kaul,5,7,7,0,140.0,0.0
MS Dhoni,SM Curran,4,13,13,0,325.0,0.0
MS Dhoni,SN Thakur,6,11,13,0,183.3333333333333,0.0
MS Dhoni,SP Narine,14,10,10,1,71.42857142857143,7.142857142857142
MS Dhoni,Sandeep Sharma,11,16,19,1,145.45454545454547,9.090909090909092
MS Dhoni,Shivam Mavi,9,14,15,0,155.55555555555557,0.0
MS Dhoni,Suyash Sharma,4,4,4,0,100.0,0.0
MS Dhoni,T Natarajan,8,9,9,1,112.5,12.5
MS Dhoni,TA Boult,6,4,4,0,66.66666666666666,0.0
MS Dhoni,TK Curran,4,12,13,0,300.0,0.0
MS Dhoni,TU Deshpande,7,15,15,0,214.28571428571428,0.0
MS Dhoni,UT Yadav,4,6,6,0,150.0,0.0
MS Dhoni,Umran Malik,5,7,7,0,140.0,0.0
MS Dhoni,V Nigam,4,3,3,0,75.0,0.0
MS Dhoni,VG Arora,6,3,5,0,50.0,0.0
MS Dhoni,YS Chahal,21,20,22,2,95.23809523809524,9.523809523809524
MS Dhoni,Yash Dayal,8,14,14,2,175.0,25.0
MS Dhoni,Yash Thakur,5,16,16,1,320.0,20.0
MS Dhoni,Zeeshan Ansari,4,4,5,0,100.0,0.0
MS Wade,Avesh Khan,5,5,6,1,100.0,20.0
MS Wade,B Kumar,8,9,20,0,112.5,0.0
MS Wade,DJ Hooda,3,1,1,1,33.33333333333333,33.33333333333333
MS Wade,GJ Maxwell,4,1,1,1,25.0,25.0
MS Wade,JDS Neesham,6,12,12,0,200.0,0.0
MS Wade,JR Hazlewood,9,15,15,0,166.66666666666669,0.0
MS Wade,K Rabada,1,0,0,1,0.0,100.0
MS Wade,KH Pandya,7,6,7,0,85.71428571428571,0.0
MS Wade,KR Sen,5,2,3,1,40.0,20.0
MS Wade,M Jansen,3,2,2,0,66.66666666666666,0.0
MS Wade,M Pathirana,5,11,12,0,220.00000000000003,0.0
MS Wade,M Prasidh Krishna,14,13,23,0,92.85714285714286,0.0
MS Wade,MJ Santner,6,6,10,0,100.0,0.0
MS Wade,MM Ali,5,3,3,1,60.0,20.0
MS Wade,Mohsin Khan,8,13,13,0,162.5,0.0
MS Wade,Mustafizur Rahman,2,1,1,1,50.0,50.0
MS Wade,OC McCoy,1,0,0,1,0.0,100.0
MS Wade,PVD Chameera,5,9,9,0,180.0,0.0
MS Wade,R Ashwin,7,2,3,0,28.57142857142857,0.0
MS Wade,Ravi Bishnoi,9,6,7,0,66.66666666666666,0.0
MS Wade,T Natarajan,2,1,1,0,50.0,0.0
MS Wade,TA Boult,14,21,21,1,150.0,7.142857142857142
MS Wade,Umran Malik,1,0,0,1,0.0,100.0
MS Wade,VG Arora,6,6,6,0,100.0,0.0
MS Wade,Washington Sundar,7,7,7,0,100.0,0.0
MS Wade,YS Chahal,9,9,9,0,100.0,0.0
MW Short,AS Joseph,8,10,12,0,125.0,0.0
MW Short,Akash Madhwal,2,3,3,0,150.0,0.0
MW Short,Arjun Tendulkar,5,2,3,0,40.0,0.0
MW Short,Arshad Khan,8,15,15,0,187.5,0.0
MW Short,Avesh Khan,6,12,12,0,200.0,0.0
MW Short,B Kumar,2,1,2,0,50.0,0.0
MW Short,C Green,2,4,4,1,200.0,50.0
MW Short,J Little,6,7,8,0,116.66666666666669,0.0
MW Short,JC Archer,3,2,2,0,66.66666666666666,0.0
MW Short,JP Behrendorff,4,5,5,0,125.0,0.0
MW Short,K Gowtham,5,7,7,1,140.0,20.0
MW Short,K Kartikeya,7,4,5,0,57.14285714285714,0.0
MW Short,M Jansen,3,0,1,1,0.0,33.33333333333333
MW Short,MA Wood,5,4,5,0,80.0,0.0
MW Short,Mohammed Shami,11,18,19,0,163.63636363636363,0.0
MW Short,Mohammed Siraj,1,1,1,0,100.0,0.0
MW Short,PP Chawla,7,3,3,1,42.85714285714285,14.285714285714285
MW Short,PWH de Silva,1,0,0,1,0.0,100.0
MW Short,Rashid Khan,2,1,1,1,50.0,50.0
MW Short,WD Parnell,5,7,7,0,140.0,0.0
MW Short,Yudhvir Singh,6,11,11,0,183.3333333333333,0.0
Mandeep Singh,AR Patel,5,3,3,1,60.0,20.0
Mandeep Singh,Arshdeep Singh,1,0,0,1,0.0,100.0
Mandeep Singh,B Kumar,5,0,0,1,0.0,20.0
Mandeep Singh,DJ Willey,1,0,0,1,0.0,100.0
Mandeep Singh,HH Pandya,8,9,10,0,112.5,0.0
Mandeep Singh,I Sharma,3,2,2,0,66.66666666666666,0.0
